Height,Weight,BMI,Obese
68.00358,126.2625,19.65818092,0
67.5354,131.3948,20.7418611,1
66.26621,108.9546,17.8646208,0
69.34812,136.3244,20.40970405,1
61.30021,120.8819,23.16166892,1
63.85336,116.1584,20.51235895,1
67.79112,122.7668,19.23392039,0
68.84082,117.168,17.80120672,0
67.23541,128.9174,20.53278783,1
72.0041,138.0863,19.17646873,0
69.37103,127.227,19.03511467,0
66.95564,137.1765,22.0311863,1
66.45619,109.9414,17.92350252,0
68.13655,134.1517,20.80503243,1
66.67832,113.69,18.41134283,0
69.28115,141.7671,21.26560663,1
70.62015,140.458,20.27784062,1
67.99465,119.7749,18.65300592,0
68.48033,130.2865,20.00323443,1
69.06455,141.4252,21.34759354,1
71.75345,125.4749,17.54703652,0
68.12333,142.4333,22.09796569,1
69.27301,139.802,20.97576281,1
70.6871,132.7199,19.12441735,0
71.59803,118.0366,16.57856902,0
69.19962,132.039,19.85305308,0
68.50734,138.7054,21.2790216,1
67.31358,118.7559,18.8704525,0
69.35559,132.2083,19.78920175,0
68.04018,123.4858,19.20519001,0
69.43599,127.4407,19.0314282,0
68.11666,122.9518,19.07922361,0
70.38735,115.9033,16.84376091,0
67.68927,117.8434,18.51817141,0
70.10753,106.1532,15.55020984,0
65.63803,138.7008,23.17930373,1
66.1331,131.333,21.6206427,1
67.98396,139.0779,21.6659484,1
70.00086,145.8357,21.42839265,1
68.77748,138.6318,21.10099041,1
69.55778,136.8985,20.37228582,1
69.64354,141.6881,21.03314406,1
67.51477,122.6746,19.37713487,0
66.32547,109.4408,17.91228881,0
68.11857,123.5801,19.17564558,0
68.95567,139.0009,21.04796648,1
69.47262,159.961,23.86268189,1
67.36852,133.0522,21.10768203,1
69.49484,129.154,19.25463272,0
65.21743,130.2571,22.04989572,1
66.44053,126.5657,20.64345313,1
67.4008,111.4315,17.66079992,0
70.05188,136.1694,19.97893943,0
70.47453,165.815,24.03764601,1
67.62136,144.3461,22.7284463,1
71.26378,147.7777,20.95094854,1
69.11384,134.8827,20.33099814,1
69.13058,144.5313,21.77479145,1
71.76731,145.2951,20.31094491,1
71.90517,131.6109,18.32753766,0
68.61716,129.5184,19.80607818,0
66.30375,120.6304,19.75663974,0
69.47578,133.7738,19.95430921,0
67.82661,121.302,18.98454684,0
66.40842,127.5827,20.82945899,1
69.29497,140.665,21.09187189,1
67.41872,113.2182,17.93443654,0
68.30044,125.6614,19.39489297,0
69.69323,139.8444,20.72986104,1
66.87896,119.345,19.21134199,0
67.917,123.5503,19.28498531,0
68.80858,122.5048,18.62946621,0
71.0785,148.6654,21.18682561,1
68.50032,126.3782,19.39185974,0
68.32165,134.6888,20.77529922,1
67.44148,118.7423,18.79679343,0
67.4694,119.622,18.92038022,0
68.57565,144.6492,22.14668186,1
69.90495,131.2178,19.33345134,0
69.06563,133.1598,20.09933438,1
66.36602,101.9583,16.66723408,0
68.08525,137.6375,21.37780932,1
69.76408,132.5028,19.60170321,0
68.09437,122.4897,19.01996244,0
67.77372,120.8679,18.94614361,0
73.1771,162.3663,21.83121977,1
70.8932,137.9685,19.76529401,0
66.59118,133.313,21.64569709,1
68.84406,121.8554,18.51161576,0
67.82525,120.6637,18.88540611,0
67.4964,144.1456,22.78099386,1
66.9367,110.3082,17.72603894,0
68.73832,136.5058,20.80107471,1
67.82175,133.7939,20.94261102,1
67.40266,125.4416,19.88016613,0
71.91481,151.3634,21.07253075,1
66.00315,115.9391,19.16165849,0
66.23591,122.6684,20.13159489,1
66.05033,129.398,21.35551636,1
68.59833,131.3191,20.09246904,1
66.73802,146.5547,23.69112105,1
68.95236,130.8332,19.81308898,0
66.8636,134.6229,21.68063144,1
63.54215,106.5463,18.99971376,0
68.29415,126.4078,19.51368819,0
67.18456,155.58,24.81688733,1
66.93941,128.5959,20.66311812,1
67.39381,129.645,20.55172358,1
70.10564,137.8281,20.19130314,1
67.00791,114.4926,18.3593698,0
68.00661,112.832,17.56558142,0
64.75128,96.50653,16.57266993,0
64.75712,117.9964,20.25938242,1
65.55869,104.1268,17.44353434,0
67.94061,101.9043,15.89520461,0
66.32718,112.5542,18.42091234,0
67.76335,130.3666,20.44132766,1
68.84705,143.2721,21.76323496,1
66.22794,114.482,18.79261476,0
67.33307,131.244,20.84275493,1
68.16808,129.6398,20.08670608,1
66.9724,123.0562,19.75350976,0
69.16053,127.6593,19.21623626,0
67.96769,124.3206,19.37628769,0
71.39143,128.9603,18.21781841,0
69.17936,142.5122,21.44032978,1
67.63262,108.6316,17.09921799,0
68.13844,133.3492,20.67942878,1
68.57515,132.9664,20.35827022,1
69.27082,123.9376,18.59665872,0
68.03694,129.7161,20.17608198,1
66.78394,128.5766,20.75632009,1
68.37086,121.5928,18.72829624,0
69.06702,125.2812,18.90936586,0
68.68835,120.2494,18.3505568,0
67.94587,127.063,19.81643256,0
69.97069,130.5886,19.2046081,0
67.83678,130.1037,20.35596492,1
66.57079,122.6824,19.93183752,0
69.93637,136.028,20.02417516,1
65.68971,116.112,19.3738045,0
68.09276,136.1992,21.14974705,1
68.51531,149.8957,22.99039415,1
68.66816,129.1077,19.71395769,0
70.74635,128.3355,18.46168033,0
68.93456,134.2009,20.33358282,1
64.55693,115.8225,20.00965923,1
66.63381,110.4108,17.90419341,0
66.02983,125.4093,20.71008503,1
71.83894,128.1898,17.8840607,0
69.11329,132.1717,19.92268361,0
68.72609,126.9163,19.34668791,0
67.67278,140.825,22.14033669,1
67.97403,115.5281,18.00255265,0
66.28867,96.43706,15.80148297,0
66.78936,126.941,20.48895685,1
70.42997,130.1329,18.88880998,0
67.34451,128.3837,20.38158665,1
66.55225,115.0221,18.697705,0
67.54453,116.9754,18.46063635,0
67.11135,121.9965,19.50239361,0
66.39139,120.8401,19.73876833,0
70.1004,143.8223,21.0725811,1
66.29079,129.0103,21.13734774,1
66.82271,122.2173,19.706841,0
68.81388,141.3748,21.49574039,1
70.7395,118.7482,17.08580951,0
68.56268,110.8342,16.97581826,0
66.80278,110.5325,17.83336988,0
64.49508,109.748,18.99660268,0
68.00244,139.8746,21.77821907,1
68.14281,144.8232,22.45590481,1
66.9929,112.8264,18.10029577,0
65.95458,117.0548,19.37455809,0
71.14826,117.7951,16.75448777,0
69.26366,143.5924,21.55028795,1
65.33361,113.766,19.18985413,0
68.07198,139.8559,21.73084043,1
68.75607,127.0394,19.34856854,0
68.25481,122.3093,18.90277013,0
67.6301,126.2598,19.87547581,0
66.76358,116.2435,18.77681561,0
68.44489,122.5856,18.84039023,0
68.6443,137.6504,21.03298988,1
69.7314,144.728,21.43030183,1
68.04736,126.1972,19.6227402,0
66.8011,114.0278,18.39822873,0
67.31382,114.2178,18.14921365,0
65.94149,100.0924,16.57357076,0
68.04148,113.2556,17.61346004,0
65.76389,121.5449,20.23458253,1
69.98217,138.5123,20.36320003,1
66.53339,124.0166,20.17125933,1
67.30571,118.2689,18.7974628,0
71.37779,128.3741,18.14193948,0
65.41261,106.923,17.9920511,0
69.9379,127.7381,18.80302714,0
70.94031,129.7535,18.5637373,0
66.48588,135.3436,22.0450647,1
70.59467,122.6572,17.72073447,0
69.26749,134.6498,20.20595157,1
68.01553,120.2336,18.71294642,0
67.48435,133.4493,21.09806656,1
66.64515,124.0263,20.10523644,1
66.25306,109.1716,17.90730738,0
70.78006,119.5972,17.18824976,0
67.46565,126.6369,20.03214012,1
67.95071,147.4028,22.98530293,1
67.32652,116.3942,18.48806681,0
65.49287,130.1238,21.84244191,1
67.64989,127.9459,20.12911497,1
66.4175,137.3847,22.42362476,1
68.52361,118.6287,18.19038112,0
70.9931,139.3241,19.9033629,0
68.27507,121.744,18.80423868,0
68.72072,118.7503,18.10471988,0
68.14922,122.1772,18.94091196,0
66.32895,120.6915,19.75162977,0
67.34775,126.0878,20.01517453,1
69.17835,124.8283,18.78041366,0
67.72085,135.3916,21.25589597,1
67.78477,132.7538,20.80248436,1
64.52209,128.4876,22.22167851,1
68.67602,130.5971,19.93681564,0
65.24442,109.9482,18.59661374,0
65.99271,124.0657,20.51125815,1
68.60453,126.4562,19.3449244,0
64.62503,115.5461,19.91985957,0
67.63678,130.1742,20.48762263,1
70.36634,153.457,22.31460868,1
68.7096,143.9246,21.94990713,1
66.73859,128.1908,20.72217325,1
65.80323,121.9802,20.28277691,1
65.01409,133.769,22.78625749,1
67.50667,121.3548,19.17326542,0
67.70298,121.7608,19.1260118,0
68.18064,133.3395,20.6523355,1
67.08054,134.2481,21.4806562,1
66.53602,133.3901,21.6941409,1
70.85159,155.4236,22.29206285,1
65.99732,132.6291,21.92394574,1
69.65644,128.9009,19.12783851,0
64.36495,113.6952,19.75949104,0
68.51561,122.5108,18.79004477,0
67.01001,132.9762,21.32195631,1
68.65082,122.8115,18.76204072,0
70.11761,120.1837,17.60045348,0
67.66432,114.333,17.97979154,0
67.54436,117.0024,18.46499034,0
69.24622,135.6679,20.37123959,1
64.70908,119.9401,20.62369382,1
67.77202,118.5771,18.5879913,0
67.88823,138.9753,21.71106588,1
69.54154,125.8526,18.73725989,0
69.92873,127.9198,18.83471211,0
69.47751,135.3065,20.18192862,1
67.55945,127.4039,20.09754493,1
67.83063,132.731,20.770797,1
71.63342,133.7823,18.77153477,0
66.93561,126.6451,20.35196919,1
66.40984,115.8011,18.90515809,0
67.25458,126.4183,20.12327733,1
67.42176,119.9688,19.00205806,0
66.89243,119.7186,19.26372103,0
64.41136,124.1027,21.53717756,1
68.08186,119.4421,18.55355357,0
68.73489,121.9388,18.58317554,0
66.84196,129.2855,20.83454226,1
66.38618,124.5214,20.34328732,1
65.80415,130.1618,21.6426021,1
65.57517,122.5124,20.5132132,1
68.65405,140.5776,21.47416556,1
65.51063,126.527,21.2271728,1
70.83038,133.8104,19.20362523,0
65.4054,129.794,21.84539496,1
71.85374,130.9334,18.25930259,0
65.69257,124.2145,20.72393813,1
64.50068,114.1913,19.76227449,0
67.32663,142.5938,22.64953999,1
68.82231,137.0983,20.84040119,1
68.31438,138.8053,21.41481284,1
68.89476,135.4686,20.54938155,1
68.45037,122.0752,18.75894201,0
70.38299,131.0126,19.04189372,0
66.77655,131.643,21.25603772,1
70.61416,127.9027,18.46837202,0
67.99636,150.304,23.4062428,1
63.91795,126.4849,22.29079218,1
69.08168,123.5754,18.64398479,0
67.94687,134.417,20.96272725,1
66.41264,141.9618,23.17408016,1
68.4113,114.6332,17.63547761,0
69.17467,132.8267,19.98589896,0
68.80945,126.7765,19.27858174,0
67.98949,130.0852,20.26174375,1
67.47425,120.9892,19.13387664,0
69.37637,140.4862,21.0156592,1
66.7457,119.6273,19.33375509,0
71.81042,146.3814,20.43823834,1
68.49779,128.8718,19.77594618,0
66.22373,124.7247,20.4765925,1
68.48338,127.7586,19.61337206,0
67.48748,129.8294,20.52386375,1
66.80122,124.956,20.16140634,1
69.36031,117.2519,17.54810944,0
69.44113,134.5996,20.09753098,1
68.02891,119.5087,18.59280839,0
65.4401,105.3289,17.70892246,0
68.05522,130.0591,20.21856629,1
65.44861,120.9266,20.32607314,1
69.01128,130.4463,19.72078037,0
66.13501,107.8115,17.7474,0
65.43462,115.348,19.39667977,0
67.70555,121.7045,19.11571699,0
72.00385,126.9701,17.63285033,0
68.22827,122.7364,18.9835381,0
67.97769,132.02,20.5702429,1
69.6181,138.8191,20.62231365,1
71.23192,131.4701,18.65564155,0
66.21527,125.8998,20.67479576,1
69.46816,130.0392,19.40149489,0
67.16775,118.855,18.96829747,0
67.92821,140.6105,21.94067114,1
68.02041,120.0773,18.6859387,0
63.16568,101.9022,18.38881337,0
67.43271,113.1315,17.91326764,0
67.57909,148.2058,23.3653891,1
69.34236,130.11,19.48255615,0
69.03935,128.1055,19.35115469,0
66.5898,126.9651,20.61585896,1
67.04732,142.3191,22.79464532,1
70.93771,134.4353,19.23496888,0
66.26707,100.585,16.4918805,0
66.61921,121.9217,19.7794654,0
68.54554,123.1625,18.87350619,0
71.27733,126.1745,17.88138866,0
68.28034,122.7293,18.9534993,0
70.04241,149.3332,21.91627324,1
68.7644,123.3415,18.78081377,0
70.09987,135.2847,19.82196725,0
70.42506,136.6994,19.84470528,0
66.84364,119.8992,19.32095543,0
70.89055,138.6481,19.86413817,0
71.60107,138.3052,19.42370084,0
65.51369,130.2502,21.84976511,1
66.99057,106.9839,17.16420038,0
68.35139,112.8812,17.3964011,0
67.39169,131.0616,20.77759454,1
68.985,127.1889,19.24298186,0
66.60289,136.9817,22.23355451,1
68.2832,124.3849,19.20757009,0
65.51929,105.4043,17.67878685,0
71.86969,142.1276,19.81159201,0
66.19577,126.6438,20.80922725,1
66.98863,132.0612,21.18876009,1
64.22788,120.3019,20.99702708,1
69.09806,138.3934,20.86969811,1
68.00458,135.4125,21.08215136,1
68.277,135.3096,20.89836189,1
71.698,147.4595,20.65338167,1
67.06982,104.1591,16.67152905,0
66.98454,130.183,20.88996023,1
70.71295,170.924,24.61147448,1
66.30287,137.6953,22.55209838,1
68.78265,126.7758,19.29350129,0
69.2984,121.2638,18.18097857,0
68.03691,107.9584,16.79189745,0
67.27286,141.7463,22.55092938,1
61.93152,85.2904,16.01065758,0
68.44672,134.0838,20.6064663,1
65.52171,121.4215,20.3637447,1
68.73061,123.9749,18.89582535,0
70.32188,119.7992,17.44236896,0
70.72616,136.5876,19.66000446,0
67.23886,142.0396,22.62045071,1
67.42973,115.9108,18.3549649,0
66.44447,119.4981,19.48838333,0
65.92998,112.2153,18.58740164,0
68.45982,123.3502,18.94963497,0
69.43594,134.1796,20.03781446,1
65.32774,121.3348,20.47022455,1
67.30054,126.6744,20.13651243,1
67.6736,125.3719,19.71034127,0
67.76707,114.1675,17.89936277,0
66.39375,121.5455,19.8525813,0
70.14848,116.3663,17.02641411,0
67.81882,129.6804,20.30048341,1
68.92743,129.8436,19.6774525,0
69.97517,135.5642,19.93377663,0
65.96101,117.1969,19.39429632,0
68.8375,128.1107,19.46559672,0
67.46994,121.8602,19.27408346,0
65.67254,132.8915,22.18513483,1
72.42515,129.0739,17.71707903,0
66.33452,127.956,20.93697671,1
68.16377,145.4734,22.5428531,1
68.80719,142.8541,21.72488877,1
67.89934,117.397,18.33404908,0
69.75835,122.7009,18.15464853,0
67.65443,133.8413,21.05378404,1
66.06129,132.3972,21.84324701,1
68.07253,134.6856,20.92713991,1
65.00025,118.8709,20.25713364,1
67.95845,127.4662,19.87195548,0
68.88694,122.875,18.64327648,0
65.41879,120.3438,20.24655805,1
68.1777,120.0616,18.5973871,0
70.3772,126.5767,18.40018955,0
68.11999,116.4353,18.06624984,0
68.35276,124.8255,19.23639559,0
69.42068,131.768,19.68632832,0
67.65704,104.6366,16.45849535,0
67.9709,133.9997,20.88287465,1
65.89416,113.7654,18.86465392,0
67.92834,129.1861,20.15794615,1
67.67419,133.0796,20.9217424,1
67.17717,112.4891,17.94731685,0
70.64743,122.3352,17.64782535,0
71.01751,130.6425,18.6503118,0
65.9993,115.9772,19.17019176,0
66.66578,128.0432,20.74355017,1
64.56593,102.0383,17.62336715,0
64.96159,107.4868,18.33894457,0
68.93317,126.2217,19.12537768,0
68.6422,138.0343,21.09294037,1
68.77736,154.8517,23.5698854,1
66.67804,139.1714,22.53807615,1
67.99234,133.4281,20.78068323,1
67.73219,120.8693,18.96960411,0
68.88114,127.9823,19.42145464,0
67.81179,142.3762,22.29253602,1
72.26487,136.5009,18.81973742,0
70.06893,117.0553,17.16613832,0
66.14966,131.4211,21.62431513,1
68.69605,133.577,20.37983436,1
68.47571,131.9537,20.26193794,1
68.37802,119.9539,18.47199605,0
68.87878,119.3971,18.11988273,0
65.80924,112.8845,18.76692245,0
69.2799,152.5435,22.88293352,1
67.01129,127.7649,20.4855722,1
68.20847,112.9406,17.47857294,0
68.68965,134.1251,20.46727139,1
66.05144,119.3036,19.68890053,0
69.09455,127.3372,19.20437629,0
68.86576,112.7935,17.12418378,0
67.87248,127.7199,19.96198063,0
67.02254,114.1688,18.2994555,0
64.26864,112.2987,19.5753261,0
69.22231,127.7632,19.19756299,0
69.18516,115.089,17.31172775,0
69.28583,146.5881,21.98580463,1
67.54616,128.8973,20.3411259,1
67.27501,155.8189,24.78820554,1
68.14682,124.0938,19.23939409,0
68.11154,119.0578,18.47774418,0
68.00907,145.3193,22.62153763,1
66.10884,127.8689,21.06581918,1
74.36328,164.6643,21.43951093,1
69.87349,137.2025,20.23343646,1
64.30282,118.0081,20.54869641,1
68.1745,154.0079,23.85786477,1
68.00916,125.3284,19.50954631,0
68.13485,119.87,18.59107032,0
66.8495,110.174,17.75069195,0
68.04704,131.5455,20.45455406,1
68.95045,129.1584,19.56054464,0
67.56709,112.434,17.73208188,0
66.34841,109.9387,17.98134005,0
67.87075,135.8476,21.23338185,1
67.06849,118.8617,19.02555684,0
67.23477,114.1638,18.18331513,0
69.6254,131.1821,19.48371054,0
66.96018,134.7602,21.64018247,1
68.90732,144.3025,21.88142659,1
71.60814,144.5143,20.2917047,1
65.20502,118.2572,20.02617576,1
67.72312,123.8437,19.4416222,0
65.36188,117.1863,19.74968931,0
71.26753,125.0196,17.72258986,0
65.11686,117.0472,19.87497655,0
71.23323,145.6988,20.67393738,1
66.98585,109.8113,17.62030348,0
68.98353,127.9516,19.35919922,0
67.07174,126.4042,20.23088375,1
69.87863,141.4678,20.85937696,1
66.15177,111.9139,18.4133831,0
67.17694,120.6343,19.2469922,0
66.65138,111.267,18.03352323,0
67.02613,131.52,21.07832068,1
69.05469,134.6582,20.33194571,1
70.30558,130.5531,19.01691627,0
69.15782,137.8314,20.74904316,1
67.70344,108.9052,17.10644014,0
68.77537,138.0502,21.01375505,1
68.18873,127.1719,19.6923911,0
67.00131,129.8178,20.8209314,1
72.68545,124.1497,16.91933166,0
67.1693,126.4281,20.17597184,1
68.52314,146.2621,22.42796085,1
65.75194,116.2159,19.3544531,0
69.40466,127.6167,19.07492085,0
67.27594,131.5767,20.93109444,1
66.33031,118.3779,19.37220579,0
66.81347,121.6926,19.62766383,0
68.20959,128.8569,19.94110854,0
66.85651,105.9897,17.07295734,0
68.28564,123.0402,18.99856314,0
68.86183,134.6779,20.44898294,1
70.22727,120.4772,17.58837797,0
68.51085,125.3584,19.22946605,0
68.12993,108.1225,16.77153025,0
67.45958,133.6881,21.15134463,1
67.95057,132.93,20.72856763,1
70.41003,132.8924,19.30027879,0
68.82861,132.9931,20.21266637,1
70.88474,132.2668,18.95299472,0
70.23488,131.4445,19.18532788,0
65.12636,122.1146,20.72938781,1
70.7406,128.0491,18.42347497,0
68.1794,126.5975,19.60881169,0
66.28166,132.7775,21.76056816,1
68.59748,135.9033,20.79438954,1
66.23597,119.438,19.60140569,0
67.42763,112.0482,17.7444111,0
70.93428,134.7475,19.28150294,0
68.2984,121.2823,18.72013004,0
66.51911,135.1788,21.99622855,1
67.50653,126.2248,19.94277632,0
71.31381,144.7622,20.49464461,1
67.86603,137.0526,21.42470673,1
68.4164,127.039,19.54110536,0
70.70831,132.575,19.09207878,0
67.2978,98.74301,15.69773972,0
66.98357,120.0619,19.26642463,0
65.73548,135.6257,22.59825017,1
63.46952,109.7989,19.62456586,0
72.31104,152.7759,21.0367251,1
66.5271,126.2462,20.5377861,1
65.98844,129.6398,21.4355744,1
65.54355,114.8749,19.25296948,0
69.63987,126.6245,18.79898219,0
69.35826,133.0021,19.9064866,0
67.58203,107.7908,16.99228275,0
70.18844,131.0572,19.1541199,0
67.913,131.565,20.53842023,1
65.9935,116.3407,19.23365603,0
68.45079,127.9629,19.6634465,0
67.8761,132.2874,20.67365267,1
68.20301,122.2456,18.92163451,0
68.02558,121.6909,18.93416218,0
70.11194,130.6004,19.12903382,0
69.95523,145.4424,21.39849114,1
70.2156,147.6645,21.56459832,1
70.92745,129.8921,18.59030616,0
64.90177,111.0552,18.98271437,0
65.83748,120.8376,20.07188632,1
67.36794,131.8412,20.91592658,1
65.16759,127.1526,21.55730273,1
65.57954,121.4738,20.33660165,1
69.5881,128.133,19.0512525,0
69.20122,139.1962,20.92822394,1
68.24975,138.9947,21.48466603,1
70.38081,133.4191,19.39286533,0
68.32966,133.8127,20.63532488,1
64.35599,133.6729,23.23795549,1
66.98202,120.6984,19.36946067,0
69.39666,126.7731,18.95319668,0
66.24724,99.07691,16.25434117,0
70.81716,137.0278,19.67270906,0
72.21471,135.0052,18.63938805,0
69.06657,142.6149,21.52591501,1
70.86115,130.7419,18.74696187,0
73.33584,133.4109,17.86040361,0
69.71521,133.5603,19.78585411,0
68.7218,134.5512,20.51308687,1
70.15159,143.2453,20.95742111,1
71.07028,128.1241,18.26363719,0
68.77062,145.2039,22.10573188,1
69.30497,114.185,17.11641442,0
69.12822,147.1321,22.16813622,1
68.91395,132.5095,20.08931945,1
67.71189,129.3881,20.31874873,1
63.00544,116.1438,21.06553193,1
68.7807,128.5783,19.56892609,0
63.02884,96.47744,17.48556375,0
68.89673,136.2149,20.661407,1
66.21931,132.252,21.71528045,1
68.06832,141.576,22.00047566,1
67.57157,128.3205,20.23487473,1
66.11571,136.9935,22.56436549,1
66.22051,106.2064,17.43805898,0
64.08406,111.7218,19.58711097,0
66.77064,108.8598,17.58040803,0
67.33892,133.2337,21.15506147,1
65.75905,140.6289,23.41509991,1
69.00995,141.837,21.44364495,1
69.17655,139.7818,21.03126169,1
65.96052,102.3802,16.94261057,0
64.14294,115.0981,20.14201555,1
67.01845,119.8016,19.20464821,0
68.14749,128.0245,19.84841609,0
67.35561,119.2536,18.92589592,0
66.94659,129.5847,20.81753497,1
69.23785,124.8157,18.74625698,0
64.77966,89.64885,15.38154254,0
69.54866,125.9774,18.7520004,0
68.95676,124.3441,18.82799111,0
68.80266,138.0014,20.98966614,1
69.31999,131.6757,19.72973034,0
72.35849,139.2038,19.14276186,0
66.13184,118.5572,19.51817545,0
67.77688,117.444,18.40772785,0
68.65699,107.8873,16.47909289,0
67.91922,131.6555,20.54878384,1
70.34445,131.6005,19.14830599,0
71.06425,152.8456,21.79129719,1
68.3927,123.4257,18.99846868,0
66.79712,131.5125,21.22188975,1
64.93783,103.7577,17.71565805,0
70.14231,117.884,17.25151465,0
64.00875,104.3435,18.3366166,0
69.51978,129.9665,19.36186295,0
66.94273,117.6676,18.90525559,0
70.87794,149.1428,21.37531952,1
65.24649,116.9904,19.78647431,0
69.49131,126.0984,18.80100544,0
68.08959,128.0709,19.88939257,0
70.65463,149.4745,21.5584907,1
64.93386,96.67888,16.50903417,0
68.70534,124.5106,18.99143739,0
67.11498,119.0296,19.02604591,0
70.00068,140.9303,20.70772339,1
72.37892,156.8464,21.55672862,1
68.172,115.1333,17.83698219,0
67.24574,135.0178,21.49779759,1
66.04961,127.901,21.10891549,1
64.85955,115.5248,19.77242147,0
69.52955,130.5978,19.45044403,0
68.82408,132.1751,20.09098894,1
69.41921,137.9209,20.60645309,1
69.05841,111.3935,16.81741326,0
68.89369,119.6711,18.1536052,0
68.73216,130.2555,19.85219726,0
69.49069,132.1774,19.70772317,0
64.10059,121.0721,21.21546319,1
68.30462,142.3127,21.96220776,1
68.71525,114.003,17.38371185,0
65.69719,107.6348,17.9552566,0
68.09404,115.4798,17.9316526,0
66.51622,135.7521,22.09143518,1
68.52534,133.3322,20.44396569,1
69.20887,135.9792,20.44002682,1
67.70321,120.999,19.00622022,0
68.15955,130.7498,20.26376315,1
67.18814,106.7904,17.03254216,0
68.50904,119.4901,18.33026135,0
66.51943,138.5418,22.54323737,1
66.27868,115.6044,18.94781604,0
67.47904,114.978,18.18065207,0
67.17176,134.8531,21.51889546,1
70.21021,141.9264,20.7298013,1
66.48457,113.2493,18.44702321,0
67.38335,139.6947,22.15170856,1
69.63142,147.2102,21.86049015,1
69.05892,145.238,21.92669582,1
67.73576,99.74502,15.6526438,0
68.0427,127.537,19.8337857,0
70.50652,143.0547,20.7193472,1
68.61607,122.2814,18.69998329,0
70.54593,142.2969,20.58657075,1
65.89082,118.0925,19.5841618,0
71.21608,157.4503,22.35217862,1
68.20518,114.4749,17.71772883,0
67.74012,138.1428,21.67548519,1
66.26527,110.327,18.09015807,0
65.53319,105.8284,17.74238949,0
66.51322,113.1916,18.42174426,0
67.35638,131.4344,20.85854768,1
70.30591,133.8064,19.49062273,0
67.04142,112.9803,18.09875958,0
67.7369,110.5975,17.35510207,0
69.66034,140.415,20.83410368,1
69.98999,148.9512,21.89296788,1
66.79277,127.3793,20.55760158,1
66.00918,133.9975,22.14218713,1
66.62111,130.0858,21.10273085,1
69.74276,132.0686,19.54941699,0
66.16467,131.0357,21.55111915,1
70.20538,132.2909,19.32509683,0
68.60463,135.4929,20.72727368,1
70.62429,111.8873,16.15121137,0
66.94547,119.7758,19.24239772,0
70.34761,121.937,17.74064101,0
65.49205,108.3441,18.18698017,0
68.89339,128.0101,19.41876574,0
66.19965,125.1485,20.56111956,1
66.36441,123.1231,20.12804351,1
66.77807,137.3777,22.18099436,1
68.09728,120.4912,18.70804024,0
68.22134,149.196,23.0807111,1
70.09705,139.6371,20.46132882,1
72.1712,128.1616,17.71587324,0
68.84442,143.5309,21.80421289,1
69.66256,136.6815,20.27885232,1
68.7237,132.2889,20.16707136,1
65.52882,129.2356,21.6695536,1
70.69497,127.5854,18.380463,0
67.00435,119.8816,19.22556138,0
67.55287,121.7881,19.21541382,0
68.9392,118.0553,17.88485843,0
66.89064,129.4493,20.83058661,1
66.87923,132.1593,21.27392861,1
69.27991,130.8975,19.63582798,0
68.63068,112.5824,17.20942639,0
66.02106,134.9502,22.29158982,1
67.31835,126.3568,20.07539919,1
70.64068,121.9356,17.59354166,0
66.5818,131.6912,21.38839459,1
66.24792,126.2204,20.70701768,1
65.96918,126.7294,20.96658521,1
66.08834,130.1595,21.45649013,1
68.74671,126.0762,19.20709873,0
68.38332,152.4418,23.471249,1
64.73972,122.4279,21.03154914,1
68.56976,135.6351,20.77013549,1
67.50394,124.7759,19.71537143,0
69.83182,132.6278,19.58214852,0
66.93919,131.6494,21.15390136,1
67.87115,117.8922,18.4266825,0
66.38765,127.8206,20.88135885,1
66.71594,114.609,18.53924316,0
69.92883,160.4871,23.62980305,1
65.60065,116.6834,19.52204397,0
68.94104,132.7443,20.10910385,1
67.35421,116.3161,18.46047346,0
69.2689,126.223,18.94062965,0
64.78382,124.4218,21.34498583,1
69.00289,131.0501,19.81688059,0
67.94108,149.5679,23.32953057,1
69.77799,127.8931,18.91222824,0
68.26272,127.9975,19.77729107,0
68.02075,131.2079,20.41783306,1
69.04822,113.5618,17.14982882,0
67.98576,137.0912,21.3553238,1
63.50795,114.8749,20.50696803,1
69.56909,127.9663,19.0368665,0
69.10658,119.2041,17.9715232,0
69.17856,134.1517,20.18299635,1
67.06151,120.7166,19.32648328,0
70.89432,131.7651,18.87600179,0
69.36734,137.5629,20.5837139,1
66.55432,124.5989,20.25322575,1
68.00765,129.6789,20.18767378,1
67.29039,115.1226,18.30572758,0
66.88356,118.4508,19.06477712,0
73.22072,137.0768,18.4089265,0
66.95094,128.8915,20.70348311,1
65.93861,117.8413,19.51418624,0
68.06028,98.9001,15.3724031,0
65.9792,140.0098,23.15670915,1
69.32477,138.604,20.76497371,1
68.01965,116.1544,18.07587696,0
73.88574,135.9816,17.93458735,0
68.7284,128.3036,19.5568485,0
66.98669,129.6223,20.79865171,1
67.65185,147.7052,23.23640444,1
66.73298,138.5239,22.39629445,1
67.57886,105.3225,16.60473439,0
70.88703,139.6806,20.01405213,1
68.64071,134.5343,20.55899996,1
66.38501,128.8816,21.05636331,1
67.74524,128.6228,20.17868611,1
69.42469,137.1312,20.48523142,1
64.21102,113.6698,19.84990601,0
69.04355,135.6615,20.49004369,1
68.44013,143.8953,22.11859078,1
69.86939,123.235,18.17576348,0
67.27641,112.1723,17.84401189,0
69.26705,121.2725,18.19874514,0
65.83018,129.2681,21.4770079,1
66.56855,129.3466,21.01596417,1
